timestamp,x,y,z,speed
1754634318.5039883,1.29721,1.17489,0.0,0.017541824715329463
1754634318.6086352,1.29911,1.17499,0.0,0.018181421278265393
1754634318.7203329,1.29898,1.17914,0.0,0.03717208697508333
1754634318.8246207,1.29785,1.18838,0.0,0.08926100925662331
1754634318.923769,1.29762,1.19625,0.0,0.07940995714123436
1754634319.0282285,1.29886,1.19785,0.0,0.01937834740299663
1754634319.1286826,1.30079,1.1975,0.0,0.01952612376694065
1754634319.2281806,1.3033,1.19732,0.0,0.025291413481418064
1754634319.3182821,1.30571,1.19717,0.0,0.02679937693217914
1754634319.416287,1.30683,1.19692,0.0,0.0117092471402129
1754634319.5144973,1.30723,1.19678,0.0,0.0043151507727470645
1754634319.6289566,1.307,1.19664,0.0,0.0023524370352278217
1754634319.7263348,1.3067,1.19638,0.0,0.004076769183839498
1754634319.8266294,1.30635,1.19664,0.0,0.0043472393391085955
1754634319.9286838,1.30629,1.19663,0.0,0.0005960316323171998
1754634320.0285006,1.30631,1.19662,0.0,0.00022401719913344703
1754634320.129365,1.30619,1.19697,0.0,0.003668290911842524
1754634320.2286527,1.30614,1.19706,0.0,0.0010369486984487804
1754634320.3260345,1.30592,1.1975,0.0,0.005051609257718908
1754634320.4499207,1.30595,1.19757,0.0,0.0006147398771596484
1754634320.5490701,1.30585,1.19773,0.0,0.001902981741491659
1754634320.6488826,1.30563,1.19779,0.0,0.002284634365328272
1754634320.740499,1.30551,1.19737,0.0,0.004767777721590778
1754634320.843982,1.30537,1.19674,0.0,0.006236467353575734
1754634320.943937,1.3051,1.1967,0.0,0.002730695388192047
1754634321.0457816,1.305,1.19683,0.0,0.0016104170128942562
1754634321.148368,1.30452,1.19637,0.0,0.006480699703484731
1754634321.2481291,1.30435,1.19636,0.0,0.001707014173304149
1754634321.341536,1.30431,1.19642,0.0,0.0007720094919739359
1754634321.4418397,1.30432,1.19632,0.0,0.0010019451566222024
1754634321.5577555,1.30446,1.19663,0.0,0.0029344325753447548
1754634321.6422133,1.30411,1.19702,0.0,0.006204547587987185
1754634321.7615867,1.30394,1.19731,0.0,0.0028159954164133794
1754634321.8606963,1.30375,1.19749,0.0,0.002640762503637585
1754634321.9651265,1.30355,1.19736,0.0,0.002284178445284448
1754634322.0654314,1.3033,1.19742,0.0,0.0025631783823149906
1754634322.1630323,1.30334,1.19745,0.0,0.000512290164351073
1754634322.262769,1.30316,1.19747,0.0,0.0018158583547951334
1754634322.366605,1.3031,1.19769,0.0,0.0021961068819772553
1754634322.4681826,1.30329,1.19792,0.0,0.0029369557035420126
1754634322.5687857,1.30301,1.19825,0.0,0.004301872253625787
1754634322.6664197,1.30276,1.19839,0.0,0.002934743526343289
1754634322.76658,1.30303,1.19845,0.0,0.002761435090589604
1754634322.8617845,1.30311,1.19841,0.0,0.0009394813994238806
1754634322.976825,1.30292,1.19811,0.0,0.0030867867618260022
1754634323.074537,1.30287,1.19783,0.0,0.002910892590303374
1754634323.1803365,1.30301,1.19727,0.0,0.005455934419922456
1754634323.2798815,1.30289,1.19712,0.0,0.00192971744733664
1754634323.3883133,1.30233,1.19722,0.0,0.005246232393663582
1754634323.488731,1.30233,1.1973,0.0,0.0007966729822270077
1754634323.5884154,1.30244,1.19727,0.0,0.0011437843294173353
1754634323.688192,1.30269,1.19734,0.0,0.0026019662245109062
1754634323.788536,1.3031,1.19744,0.0,0.004205714297120353
1754634323.88889,1.30309,1.19757,0.0,0.0012992417340765207
1754634324.0080588,1.303,1.19749,0.0,0.001010465724511829
1754634324.1081083,1.30307,1.19766,0.0,0.0018375681139388724
1754634324.1991878,1.30317,1.19773,0.0,0.0013402092861613821
1754634324.2961242,1.30335,1.19773,0.0,0.0018568863768850226
1754634324.394651,1.30316,1.19753,0.0,0.002799872918043754
1754634324.500124,1.30327,1.19702,0.0,0.004946552131612881
1754634324.600251,1.30344,1.19649,0.0,0.005558909220641339
1754634324.699809,1.30335,1.1959,0.0,0.005994739177436402
1754634324.8083544,1.30372,1.19576,0.0,0.0036445686428335177
1754634324.9086113,1.30365,1.19593,0.0,0.0018337663212045442
1754634325.0087507,1.304,1.19644,0.0,0.00617685756440542
1754634325.128421,1.30421,1.19646,0.0,0.0017627604388077334
1754634325.2237666,1.30417,1.1967,0.0,0.0025518824541527043
1754634325.3302352,1.30417,1.19651,0.0,0.0017845624123874494
1754634325.428478,1.30634,1.19517,0.0,0.025960102651654892
1754634325.529021,1.30855,1.19467,0.0,0.022536176040252043
1754634325.6164408,1.30951,1.19546,0.0,0.014221750382053543
1754634325.7155337,1.31021,1.19634,0.0,0.011347480382976989
1754634325.8496087,1.3117,1.19635,0.0,0.011113439305471927
1754634325.9484103,1.31116,1.19715,0.0,0.009769013410613536
1754634326.047265,1.30919,1.20166,0.0,0.04978498264183117
1754634326.1471474,1.30949,1.20731,0.0,0.056646226159553205
1754634326.2448957,1.31136,1.21278,0.0,0.05913979373282185
1754634326.3446045,1.311,1.21752,0.0,0.04767534501008628
1754634326.4478533,1.31261,1.21883,0.0,0.020103087817170604
1754634326.5477579,1.31027,1.21246,0.0,0.06792683716800031
1754634326.6481173,1.31218,1.20537,0.0,0.07316466849270167
1754634326.743973,1.31351,1.20634,0.0,0.017173175879449238
1754634326.8485286,1.30899,1.20226,0.0,0.05823764370772531
1754634326.944616,1.30744,1.20079,0.0,0.022231950917453492
1754634327.047874,1.31017,1.1992,0.0,0.03059593731660888
1754634327.147993,1.31383,1.19953,0.0,0.036704748889872504
1754634327.2476661,1.31396,1.20031,0.0,0.007933531337788157
1754634327.3675354,1.31246,1.20049,0.0,0.012603412652228436
1754634327.4694636,1.31202,1.20006,0.0,0.006035850047253213
1754634327.5682492,1.31236,1.19847,0.0,0.01645933455670043
1754634327.6685827,1.31253,1.1937,0.0,0.04757165514527139
1754634327.7685156,1.31216,1.18929,0.0,0.04428465423884957
1754634327.8632946,1.31288,1.19149,0.0,0.02442335803420054
1754634327.9674888,1.31406,1.19115,0.0,0.011785751372661763
1754634328.086162,1.31497,1.19082,0.0,0.008156741261035027
1754634328.1875381,1.31502,1.19093,0.0,0.0011919033320461976
1754634328.288158,1.31542,1.19052,0.0,0.005692718330442177
1754634328.3834,1.3172,1.18883,0.0,0.02577103677697703
1754634328.488189,1.31772,1.18798,0.0,0.009509046742673213
1754634328.5868392,1.31666,1.18791,0.0,0.010768438610947235
1754634328.6844907,1.31695,1.18991,0.0,0.020695186599962872
1754634328.7840118,1.31907,1.19839,0.0,0.08783040627004676
1754634328.8781488,1.321,1.2055,0.0,0.07826142997283217
1754634328.977251,1.31565,1.20302,0.0,0.059502731546593454
1754634329.0860114,1.30912,1.19659,0.0,0.08426210564779871
1754634329.1825113,1.3048,1.19448,0.0,0.04982132792297857
1754634329.288152,1.30428,1.19483,0.0,0.005933486389772486
1754634329.3888571,1.30558,1.19502,0.0,0.013046118213867846
1754634329.4890413,1.30671,1.19549,0.0,0.012215961886067694
1754634329.607455,1.30701,1.19575,0.0,0.003352557256797691
1754634329.6968899,1.30763,1.19901,0.0,0.03710447230557618
1754634329.833125,1.30869,1.20356,0.0,0.0342924582326525
1754634329.9180062,1.30819,1.20621,0.0,0.031771010881184614
1754634330.0169597,1.30814,1.20829,0.0,0.021026049405618256
1754634330.121088,1.30677,1.21022,0.0,0.02272975570814306
1754634330.2185874,1.30445,1.21039,0.0,0.02385882181850018
1754634330.328054,1.30131,1.2029,0.0,0.07419213932920551
1754634330.4254766,1.30393,1.19395,0.0,0.09572321574161614
1754634330.5294306,1.30695,1.1886,0.0,0.05909845229560545
1754634330.6291428,1.30914,1.19238,0.0,0.043811929963002115
1754634330.7299938,1.30986,1.19691,0.0,0.045481541983928564
1754634330.8251553,1.30976,1.20247,0.0,0.05843647726873139
1754634330.9269745,1.31194,1.20733,0.0,0.0523136433852829
1754634331.0260973,1.3153,1.21216,0.0,0.059358200335501474
1754634331.1236782,1.31585,1.21758,0.0,0.055828895705816714
1754634331.2285438,1.31749,1.2116,0.0,0.059131014335434856
1754634331.3303416,1.31648,1.19253,0.0,0.1875946619497866
1754634331.429253,1.3159,1.17204,0.0,0.20723780654920987
1754634331.5490859,1.31606,1.16689,0.0,0.0429972996500182
1754634331.6448853,1.31363,1.16657,0.0,0.025584483999701726
1754634331.749084,1.30981,1.16304,0.0,0.04991692772560868
1754634331.8489316,1.30815,1.15616,0.0,0.07088234559484193
1754634331.9492502,1.30875,1.15648,0.0,0.006778399256596483
1754634332.0685732,1.30275,1.15826,0.0,0.052449783091845746
1754634332.1674166,1.27224,1.1648,0.0,0.3156821005201119
1754634332.2691667,1.23031,1.17485,0.0,0.4237596291756805
1754634332.3691013,1.17944,1.19024,0.0,0.5318184337427004
1754634332.4636369,1.10972,1.20487,0.0,0.7535621277988197
1754634332.5688958,1.03015,1.21543,0.0,0.7625733888115579
1754634332.6658227,0.95071,1.22224,0.0,0.8225924578316359
1754634332.769072,0.87641,1.21894,0.0,0.7203268170615881
1754634332.8684464,0.80229,1.21815,0.0,0.7459092965791999
1754634332.9750056,0.72376,1.21923,0.0,0.737030398761612
1754634333.0715258,0.64052,1.22234,0.0,0.8630119907319723
1754634333.1703732,0.54282,1.22094,0.0,0.9884937878605138
1754634333.2705245,0.45597,1.21895,0.0,0.8674155516538615
1754634333.371436,0.38414,1.22151,0.0,0.7122629314970388
1754634333.470123,0.31288,1.22868,0.0,0.7257273346027294
1754634333.570056,0.23696,1.2345,0.0,0.7619387199562226
1754634333.6605363,0.17772,1.23737,0.0,0.6554958659136961
1754634333.7695308,0.14636,1.23941,0.0,0.28832910488936764
1754634333.8889618,0.13345,1.24049,0.0,0.10847345731114794
1754634333.9884956,0.11674,1.24263,0.0,0.16925381160054265
1754634334.0866163,0.10099,1.24366,0.0,0.16085948366396416
1754634334.1889563,0.08345,1.2444,0.0,0.17154197784548655
1754634334.2871475,0.07965,1.22959,0.0,0.15571384039437092
1754634334.3832483,0.08622,1.17363,0.0,0.5863047154768314
1754634334.4767487,0.08909,1.08765,0.0,0.9200806528294532
1754634334.5827026,0.08014,0.993,0.0,0.8972976063863256
1754634334.6821105,0.07161,0.90272,0.0,0.9122219446795361
1754634334.782964,0.06713,0.824,0.0,0.7818015345987076
1754634334.8895323,0.06435,0.74794,0.0,0.714197013679314
1754634334.989676,0.05878,0.67168,0.0,0.7635344692886952
1754634335.1094036,0.05041,0.59214,0.0,0.6680094456466793
1754634335.2030668,0.04223,0.51233,0.0,0.856559348147223
1754634335.304442,0.03581,0.43151,0.0,0.7997485130356109
1754634335.4100761,0.03029,0.35141,0.0,0.760075500758442
1754634335.502868,0.02396,0.27275,0.0,0.8504446449991793
1754634335.5978878,0.01831,0.20172,0.0,0.7498894340701515
1754634335.7100115,0.0139,0.14678,0.0,0.49157043642477155
1754634335.8098547,0.01183,0.11391,0.0,0.32986817340404967
1754634335.8982267,0.0106,0.09625,0.0,0.2003211859808043
1754634335.997943,0.01003,0.08277,0.0,0.1353044703697377
1754634336.1062639,0.00856,0.06415,0.0,0.1724314265101637
1754634336.1984155,0.00654,0.0442,0.0,0.21759791237216497
1754634413.4403925,0.0,0.0,0.0,0.0
